859,1298511,4
859,1935793,2
859,71594,2
859,2291306,2
859,491531,5
859,2519299,3
859,2606799,2
859,2256485,3
859,716173,4
859,1299887,3
859,798296,1
859,682963,3
859,16272,2
859,319058,1
859,305344,3
859,1710658,2
859,1403217,4
859,447759,5
859,2150746,3
859,2315012,1
859,402266,2
859,752642,2
859,2056022,2
859,1745107,3
859,2176465,3
859,1519378,4
859,1806515,3
859,2118461,5
859,2061495,4
859,387418,1
859,397212,4
859,1114324,4
859,1932594,2
859,794999,5
859,958687,4
859,1061195,5
859,1663888,4
859,1461435,2
859,1037245,4
859,1639792,1
859,57633,2
859,2143500,2
859,2460347,1
859,1002509,4
859,1852040,4
859,1612901,5
859,629389,3
859,188613,4
11573,2625420,2
11573,1977959,4
11573,303948,5
11573,1673185,4
11573,1227322,3
11573,786312,1
11573,525356,4
11573,1509395,4
11573,1927580,3
11573,727242,4
11573,2329026,4
11573,1792741,5
11573,1314869,4
11573,636262,1
11573,2237185,5
11573,1166912,2
11573,2062350,5
11573,1139570,4
11573,2439493,1
11573,530789,5
11573,238740,4
11573,1473980,3
11573,1110156,4
11573,1028463,4
11573,952156,4
11573,2457095,4
11573,2541385,3
11573,595778,5
11573,322009,4
11573,1470123,3
11573,1664010,5
11573,1902838,3
11573,2514777,5
11573,1298511,5
11573,1935793,5
11573,71594,4
11573,2291306,4
11573,491531,5
11573,2519299,5
11573,2606799,3
11573,1146000,4
11573,647979,5
11573,2256485,3
11573,716173,5
11573,1299887,4
11573,789014,3
11573,798296,5
11573,682963,4
11573,16272,4
11573,319058,3
11573,305344,5
11573,1710658,3
11573,1403217,2
11573,447759,5
11573,2150746,5
11573,2315012,3
11573,402266,5
11573,752642,3
11573,555528,4
11573,2056022,2
11573,1745107,5
11573,1519378,3
11573,2118461,4
11573,2061495,4
11573,387418,1
11573,397212,5
11573,1114324,5
11573,794999,5
11573,958687,4
11573,1061195,5
11573,1461435,3
11573,1037245,4
11573,1639792,4
11573,57633,4
11573,2143500,5
11573,2238060,5
11573,1852040,5
11573,1612901,5
11573,629389,4
11573,188613,5
11573,1300759,5
6328,2625420,2
6328,2268573,2
6328,303948,4
6328,1227322,1
6328,525356,1
6328,1509395,3
6328,1927580,1
6328,727242,1
6328,235789,4
6328,1792741,2
6328,636262,4
6328,2237185,2
6328,2062350,5
6328,2439493,1
6328,2040859,1
6328,1110156,2
6328,1028463,1
6328,952156,2
6328,2457095,3
6328,2541385,4
6328,595778,2
6328,507603,1
6328,341649,3
6328,1470123,4
6328,1664010,4
6328,1298511,2
6328,2291306,1
6328,491531,2
6328,2519299,2
6328,2606799,2
6328,716173,3
6328,789014,2
6328,682963,3
6328,16272,1
6328,319058,2
6328,305344,4
6328,1710658,2
6328,402266,3
6328,555528,2
6328,2118461,5
6328,387418,3
6328,397212,1
6328,1932594,1
6328,794999,5
6328,1061195,3
6328,1663888,1
6328,1461435,1
6328,1639792,1
6328,2460347,1
6328,2238060,2
6328,1852040,3
3184,1977959,4
3184,2268573,2
3184,1673185,3
3184,786312,3
3184,1001129,2
3184,1314869,2
3184,1166912,2
3184,2062350,4
3184,1139570,3
3184,2439493,1
3184,530789,4
3184,238740,2
3184,2040859,1
3184,952156,3
3184,1903324,1
3184,2457095,3
3184,1876520,4
3184,184705,3
3184,322009,3
3184,1664010,5
3184,1902838,3
3184,1298511,3
3184,1935793,1
3184,1299887,2
3184,789014,1
3184,682963,3
3184,319058,3
3184,305344,3
3184,1710658,2
3184,2150746,4
3184,402266,3
3184,2118461,4
3184,387418,2
3184,1932594,1
3184,794999,5
3184,1663888,5
3184,1461435,1
3184,1037245,5
3184,1639792,1
3184,57633,2
3184,2143500,3
3184,2460347,4
3184,1852040,2
3184,1612901,3
3184,2634967,1
7543,2625420,2
7543,525356,4
7543,1314869,4
7543,2439493,1
7543,1563935,1
7543,507603,1
7543,1664010,4
7543,2606799,2
7543,305344,1
7543,2118461,5
7543,387418,2
7543,2634967,1
9857,2625420,2
9857,1977959,3
9857,1673185,3
9857,2329026,5
9857,1314869,3
9857,2439493,1
9857,530789,4
9857,1028463,5
9857,1876520,3
9857,2541385,5
9857,507603,1
9857,341649,3
9857,1470123,1
9857,1664010,5
9857,1298511,1
9857,1935793,3
9857,71594,2
9857,2606799,4
9857,1146000,2
9857,682963,3
9857,305344,1
9857,402266,4
9857,752642,1
9857,555528,5
9857,1806515,3
9857,2118461,4
9857,387418,1
9857,1932594,3
9857,1061195,3
9857,1663888,3
9857,1461435,4
9857,1037245,3
9857,1639792,1
9857,2143500,3
9857,1612901,3
9857,188613,3
9857,1300759,4
438,2625420,2
438,1977959,3
438,2268573,1
438,303948,4
438,1673185,3
438,1227322,3
438,1927580,3
438,727242,1
438,1314869,3
438,636262,5
438,2237185,4
438,2439493,2
438,1563935,1
438,1473980,4
438,1028463,5
438,952156,1
438,1903324,1
438,595778,4
438,184705,3
438,507603,1
438,341649,2
438,322009,3
438,1470123,3
438,1664010,5
438,2514777,4
438,491531,1
438,2606799,2
438,716173,4
438,1299887,4
438,789014,3
438,798296,1
438,682963,3
438,16272,2
438,319058,2
438,305344,1
438,2150746,3
438,402266,1
438,752642,1
438,1745107,4
438,2176465,1
438,2118461,4
438,2061495,2
438,387418,2
438,397212,2
438,1932594,2
438,794999,5
438,958687,4
438,1061195,5
438,1663888,1
438,1037245,3
438,1639792,1
438,2143500,2
438,2460347,1
438,2238060,2
438,1852040,2
438,1612901,2
438,629389,3
438,188613,2
438,1300759,3
9359,2625420,2
9359,1977959,4
9359,303948,3
9359,1673185,3
9359,1227322,4
9359,1509395,5
9359,1927580,1
9359,883478,4
9359,235789,4
9359,1792741,2
9359,1314869,3
9359,636262,4
9359,2237185,4
9359,1139570,4
9359,2439493,1
9359,530789,5
9359,238740,2
9359,1473980,4
9359,1028463,4
9359,2457095,2
9359,595778,5
9359,184705,3
9359,507603,1
9359,341649,1
9359,322009,3
9359,1470123,4
9359,1664010,5
9359,2606799,5
9359,2256485,3
9359,716173,5
9359,1299887,2
9359,789014,2
9359,682963,4
9359,16272,3
9359,319058,2
9359,305344,1
9359,1710658,4
9359,1403217,2
9359,2315012,1
9359,402266,3
9359,752642,3
9359,555528,4
9359,1745107,4
9359,2176465,2
9359,1519378,4
9359,1806515,3
9359,2118461,5
9359,2061495,4
9359,387418,1
9359,1114324,3
9359,397212,2
9359,1932594,2
9359,1061195,1
9359,958687,3
9359,1663888,3
9359,1461435,1
9359,1037245,4
9359,2143500,1
9359,1002509,1
9359,2238060,5
9359,1852040,3
9359,1612901,1
9359,629389,2
9359,1300759,3
6692,1977959,5
6692,2268573,3
6692,303948,3
6692,1673185,3
6692,1227322,2
6692,525356,1
6692,1509395,4
6692,1001129,2
6692,1927580,2
6692,727242,1
6692,883478,3
6692,235789,4
6692,1792741,4
6692,1314869,4
6692,636262,4
6692,2237185,2
6692,1166912,3
6692,2062350,4
6692,1139570,4
6692,2439493,4
6692,530789,3
6692,238740,3
6692,1473980,3
6692,2040859,4
6692,1110156,3
6692,1028463,4
6692,952156,1
6692,1903324,5
6692,2457095,3
6692,1876520,3
6692,2541385,4
6692,595778,4
6692,184705,4
6692,507603,1
6692,341649,2
6692,322009,4
6692,1664010,5
6692,1902838,2
6692,2514777,2
6692,1298511,2
6692,1935793,2
6692,71594,5
6692,2291306,1
6692,491531,4
6692,2519299,3
6692,2606799,4
6692,1146000,3
6692,647979,2
6692,2256485,3
6692,716173,4
6692,1299887,2
6692,789014,3
6692,682963,4
6692,16272,3
6692,305344,3
6692,1710658,5
6692,1403217,3
6692,2147527,4
6692,447759,5
6692,2150746,4
6692,2315012,5
6692,402266,3
6692,752642,2
6692,2056022,4
6692,1745107,5
6692,2176465,3
6692,1519378,3
6692,1806515,3
6692,2118461,5
6692,2061495,4
6692,387418,3
6692,397212,3
6692,1114324,4
6692,1932594,4
6692,794999,5
6692,958687,5
6692,1061195,1
6692,1663888,1
6692,1461435,3
6692,1037245,3
6692,1639792,1
6692,57633,3
6692,2143500,3
6692,2460347,2
6692,1002509,3
6692,2238060,5
6692,1852040,1
6692,1612901,3
6692,629389,2
6692,188613,4
6692,2634967,3
6692,1300759,4
12326,727242,1
12326,1792741,3
12326,2439493,1
12326,1563935,1
12326,2040859,1
12326,2457095,2
12326,1664010,4
12326,2606799,1
12326,2256485,1
12326,789014,2
12326,305344,4
12326,447759,5
12326,2150746,2
12326,402266,4
12326,2118461,4
12326,387418,2
12326,1663888,4
12326,1639792,3
16889,2268573,3
16889,1673185,4
16889,786312,3
16889,1927580,3
16889,727242,1
16889,235789,3
16889,2329026,4
16889,1792741,1
16889,1314869,3
16889,2237185,5
16889,1139570,3
16889,2439493,1
16889,530789,2
16889,1028463,1
16889,2457095,2
16889,2541385,3
16889,341649,1
16889,322009,4
16889,1902838,3
16889,1298511,3
16889,1935793,4
16889,71594,2
16889,2291306,4
16889,491531,1
16889,2606799,2
16889,1146000,2
16889,647979,4
16889,716173,5
16889,1299887,4
16889,789014,1
16889,798296,4
16889,682963,3
16889,16272,2
16889,319058,3
16889,305344,1
16889,1403217,2
16889,2150746,4
16889,2315012,1
16889,752642,2
16889,2056022,1
16889,2061495,3
16889,387418,1
16889,794999,5
16889,958687,4
16889,1061195,4
16889,1663888,5
16889,1461435,1
16889,1639792,4
16889,57633,3
16889,2143500,2
16889,1002509,1
16889,2238060,3
16889,629389,2
16889,188613,2
16889,1300759,5
15702,2625420,5
15702,1977959,5
15702,2268573,2
15702,303948,4
15702,1673185,4
15702,1227322,3
15702,525356,2
15702,1509395,4
15702,1927580,5
15702,727242,2
15702,883478,4
15702,235789,4
15702,2329026,4
15702,1792741,4
15702,1314869,5
15702,636262,3
15702,2237185,5
15702,1166912,3
15702,2062350,4
15702,1139570,5
15702,2439493,1
15702,530789,5
15702,238740,4
15702,1563935,4
15702,1473980,5
15702,1110156,5
15702,1028463,5
15702,952156,3
15702,2457095,4
15702,1876520,2
15702,2541385,4
15702,595778,4
15702,184705,5
15702,507603,4
15702,341649,4
15702,322009,5
15702,1470123,5
15702,1664010,5
15702,1902838,3
15702,2514777,5
15702,1298511,5
15702,1935793,5
15702,71594,4
15702,2291306,4
15702,491531,4
15702,2519299,5
15702,2606799,4
15702,1146000,4
15702,647979,4
15702,2256485,2
15702,716173,5
15702,1299887,4
15702,789014,3
15702,798296,3
15702,682963,4
15702,16272,4
15702,305344,5
15702,1710658,5
15702,1403217,5
15702,2147527,2
15702,447759,5
15702,2150746,5
15702,2315012,5
15702,402266,5
15702,752642,5
15702,555528,4
15702,2056022,3
15702,1745107,4
15702,1519378,4
15702,2118461,4
15702,2061495,4
15702,387418,3
15702,397212,5
15702,1114324,4
15702,1932594,4
15702,794999,5
15702,958687,4
15702,1061195,5
15702,1461435,4
15702,1037245,5
15702,1639792,5
15702,57633,5
15702,2143500,3
15702,2460347,1
15702,2238060,5
15702,1852040,2
15702,1612901,5
15702,629389,4
15702,188613,4
15702,2634967,3
15702,1300759,5
14593,2625420,2
14593,2268573,1
14593,303948,4
14593,786312,1
14593,1509395,4
14593,1001129,3
14593,1927580,2
14593,727242,1
14593,883478,4
14593,235789,4
14593,2329026,2
14593,1792741,2
14593,1314869,2
14593,636262,3
14593,2237185,3
14593,2062350,2
14593,1139570,3
14593,2439493,1
14593,530789,4
14593,238740,2
14593,1473980,4
14593,1110156,3
14593,1903324,2
14593,2457095,3
14593,1876520,2
14593,2541385,4
14593,595778,4
14593,184705,3
14593,507603,1
14593,322009,3
14593,1664010,5
14593,1902838,1
14593,1298511,3
14593,1935793,3
14593,71594,3
14593,2291306,1
14593,491531,4
14593,2519299,3
14593,2606799,2
14593,1146000,1
14593,716173,5
14593,1299887,3
14593,789014,2
14593,682963,3
14593,16272,3
14593,319058,4
14593,305344,2
14593,1710658,4
14593,447759,5
14593,2315012,2
14593,402266,3
14593,752642,2
14593,555528,2
14593,2056022,2
14593,1745107,4
14593,2176465,2
14593,1519378,3
14593,2118461,4
14593,1806515,3
14593,387418,2
14593,1114324,4
14593,1932594,3
14593,958687,3
14593,1061195,1
14593,1663888,2
14593,1461435,1
14593,1037245,4
14593,1639792,1
14593,57633,3
14593,2143500,2
14593,2460347,1
14593,1002509,3
14593,2238060,5
14593,1852040,1
14593,2634967,3
14593,1300759,3
14354,303948,4
14354,235789,2
14354,1166912,2
14354,2439493,1
14354,1876520,1
14354,507603,1
14354,1664010,3
14354,491531,5
14354,2606799,2
14354,798296,1
14354,305344,2
14354,1710658,2
14354,447759,5
14354,752642,1
14354,2118461,3
14354,387418,2
14354,1114324,3
14354,794999,5
14354,1061195,3
14354,1639792,1
11818,1977959,4
11818,1673185,3
11818,2329026,4
11818,1792741,5
11818,2237185,4
11818,2062350,5
11818,1139570,4
11818,2439493,5
11818,2541385,4
11818,595778,4
11818,507603,3
11818,341649,2
11818,1902838,2
11818,1298511,3
11818,71594,3
11818,491531,4
11818,1146000,4
11818,647979,4
11818,1299887,3
11818,789014,2
11818,798296,3
11818,16272,2
11818,305344,2
11818,752642,3
11818,555528,5
11818,2118461,5
11818,387418,1
11818,397212,3
11818,958687,4
11818,1663888,3
11818,1639792,1
11818,57633,5
11818,188613,3
16257,303948,4
16257,525356,1
16257,1001129,2
16257,727242,1
16257,235789,3
16257,1314869,3
16257,1139570,2
16257,2439493,1
16257,1473980,3
16257,2457095,3
16257,507603,1
16257,1664010,3
16257,2291306,1
16257,491531,5
16257,16272,2
16257,305344,1
16257,447759,5
16257,2056022,2
16257,387418,2
16257,1639792,1
16257,629389,4
12955,1001129,2
12955,2439493,2
12955,1876520,2
12955,1664010,3
12955,305344,2
12955,2118461,3
12955,387418,2
12955,1114324,2
12955,1932594,4
12955,1639792,1
12955,2143500,3
12955,1852040,1
13839,1227322,1
13839,883478,4
13839,727242,1
13839,2439493,1
13839,1664010,3
13839,305344,1
13839,2315012,1
13839,2118461,1
13839,387418,2
13839,1663888,3
13839,1002509,1
1126,2625420,2
1126,727242,1
1126,2329026,5
1126,636262,1
1126,2237185,3
1126,2439493,1
1126,507603,2
1126,322009,3
1126,1470123,4
1126,1664010,5
1126,2606799,2
1126,1146000,2
1126,798296,4
1126,319058,2
1126,305344,1
1126,1403217,5
1126,2056022,2
1126,1519378,4
1126,2118461,4
1126,387418,1
1126,397212,4
1126,1663888,3
1126,1461435,5
11164,2625420,3
11164,1977959,5
11164,303948,2
11164,1673185,3
11164,1227322,1
11164,525356,1
11164,1509395,4
11164,1001129,2
11164,1927580,4
11164,727242,1
11164,883478,5
11164,235789,4
11164,2329026,4
11164,1792741,1
11164,1314869,3
11164,636262,1
11164,2062350,2
11164,1139570,4
11164,2439493,1
11164,1473980,2
11164,2040859,1
11164,1110156,3
11164,1028463,1
11164,952156,5
11164,1903324,5
11164,2457095,4
11164,1876520,3
11164,595778,1
11164,507603,1
11164,341649,5
11164,322009,3
11164,1664010,5
11164,1902838,3
11164,2514777,1
11164,71594,3
11164,491531,3
11164,2606799,2
11164,716173,4
11164,1299887,5
11164,789014,3
11164,798296,1
11164,16272,3
11164,319058,5
11164,305344,5
11164,1710658,3
11164,2147527,2
11164,2150746,4
11164,2315012,5
11164,555528,3
11164,2056022,3
11164,1745107,3
11164,2176465,3
11164,1519378,5
11164,2118461,5
11164,387418,1
11164,1114324,4
11164,794999,5
11164,958687,4
11164,1461435,2
11164,1037245,5
11164,1639792,4
11164,57633,1
11164,2460347,5
11164,1002509,1
11164,2238060,5
11164,1852040,1
11164,629389,1
11164,188613,4
11164,2634967,4
8912,786312,3
8912,525356,1
8912,1927580,4
8912,2439493,1
8912,2040859,1
8912,1664010,5
8912,682963,3
8912,305344,1
8912,2147527,1
8912,402266,4
8912,1806515,3
8912,2118461,5
8912,387418,2
8912,1663888,3
8912,1461435,1
8912,1639792,1
8912,57633,2
8912,2460347,1
8912,188613,4
7952,2625420,3
7952,1977959,4
7952,2268573,2
7952,303948,5
7952,1673185,3
7952,1227322,4
7952,525356,1
7952,1509395,4
7952,1001129,2
7952,1927580,4
7952,727242,1
7952,883478,5
7952,235789,5
7952,2329026,3
7952,1792741,3
7952,1314869,3
7952,2237185,4
7952,1166912,3
7952,2062350,4
7952,1139570,4
7952,2439493,1
7952,530789,4
7952,1563935,1
7952,2040859,1
7952,1028463,1
7952,952156,4
7952,1903324,1
7952,2457095,4
7952,1876520,1
7952,2541385,4
7952,184705,3
7952,507603,1
7952,341649,2
7952,1664010,5
7952,2514777,1
7952,1298511,2
7952,71594,4
7952,491531,3
7952,2519299,4
7952,2606799,4
7952,1146000,3
7952,647979,4
7952,2256485,3
7952,716173,5
7952,1299887,4
7952,682963,3
7952,16272,3
7952,305344,1
7952,1710658,4
7952,2147527,2
7952,447759,5
7952,752642,3
7952,555528,3
7952,1745107,4
7952,2056022,2
7952,1519378,1
7952,1806515,3
7952,2118461,5
7952,387418,1
7952,1114324,2
7952,958687,4
7952,1061195,4
7952,1461435,1
7952,1639792,2
7952,57633,3
7952,2238060,2
7952,1612901,4
7952,629389,4
7952,1300759,5
13350,2625420,2
13350,1673185,3
13350,1001129,3
13350,727242,1
13350,2329026,4
13350,1792741,3
13350,636262,1
13350,2237185,3
13350,1166912,3
13350,2439493,1
13350,238740,3
13350,1473980,1
13350,1028463,1
13350,952156,3
13350,2457095,2
13350,595778,3
13350,184705,3
13350,322009,4
13350,1664010,4
13350,2291306,3
13350,491531,2
13350,2606799,1
13350,1146000,2
13350,2256485,2
13350,682963,4
13350,319058,3
13350,305344,2
13350,2315012,1
13350,402266,3
13350,752642,4
13350,555528,3
13350,1806515,3
13350,2118461,3
13350,2061495,3
13350,387418,2
13350,1114324,3
13350,794999,5
13350,1061195,4
13350,1663888,3
13350,1461435,1
13350,1037245,3
13350,1639792,1
13350,57633,2
13350,2143500,3
13350,2238060,2
13350,1852040,1
13350,1300759,4
7311,786312,3
7311,727242,1
7311,2439493,1
7311,1876520,1
7311,1298511,3
7311,491531,1
7311,319058,1
7311,305344,1
7311,387418,3
7311,1932594,1
7311,794999,5
7311,1061195,1
7311,1461435,1
7311,1852040,2
17463,1314869,4
17463,1166912,2
17463,2439493,1
17463,1876520,1
17463,507603,1
17463,1664010,4
17463,305344,2
17463,752642,1
17463,2056022,2
17463,2176465,2
17463,2118461,3
17463,387418,1
17463,1932594,2
17463,794999,5
17463,1461435,1
17463,1639792,1
17463,2143500,3
7306,786312,3
7306,525356,2
7306,1001129,2
7306,727242,1
7306,636262,1
7306,2439493,1
7306,1563935,3
7306,2040859,1
7306,507603,1
7306,1664010,4
7306,305344,2
7306,2147527,1
7306,2056022,2
7306,2176465,2
7306,2118461,5
7306,387418,1
7306,397212,1
7306,1461435,1
12497,2625420,3
12497,1977959,3
12497,2268573,2
12497,303948,4
12497,1673185,2
12497,786312,2
12497,1509395,5
12497,727242,2
12497,883478,5
12497,235789,3
12497,1792741,1
12497,1314869,4
12497,636262,4
12497,2062350,3
12497,1139570,3
12497,2439493,5
12497,238740,3
12497,1473980,5
12497,2040859,4
12497,1110156,3
12497,1028463,4
12497,952156,3
12497,1903324,5
12497,1876520,2
12497,2541385,4
12497,595778,5
12497,184705,5
12497,507603,2
12497,322009,3
12497,1470123,2
12497,1664010,5
12497,1902838,1
12497,2514777,3
12497,1298511,1
12497,1935793,3
12497,2291306,2
12497,491531,2
12497,2519299,3
12497,2606799,5
12497,1146000,1
12497,647979,2
12497,2256485,3
12497,716173,4
12497,1299887,4
12497,789014,3
12497,682963,3
12497,16272,3
12497,305344,2
12497,1710658,3
12497,1403217,2
12497,2147527,2
12497,2150746,5
12497,2315012,5
12497,402266,2
12497,752642,2
12497,555528,2
12497,2056022,3
12497,1745107,3
12497,2176465,4
12497,1519378,3
12497,1806515,3
12497,2118461,4
12497,2061495,4
12497,387418,5
12497,397212,4
12497,1114324,4
12497,1932594,2
12497,794999,5
12497,958687,2
12497,1061195,2
12497,1037245,4
12497,1639792,2
12497,57633,2
12497,2143500,3
12497,1002509,5
12497,2238060,5
12497,1852040,2
12497,629389,3
12497,188613,4
12497,2634967,2
8772,1227322,1
8772,1001129,2
8772,727242,1
8772,507603,2
8772,1664010,4
8772,305344,1
8772,2118461,3
8772,2061495,3
8772,387418,1
8772,1114324,3
8772,1037245,3
8772,2238060,3
7789,303948,3
7789,1227322,1
7789,235789,5
7789,1314869,2
7789,1166912,2
7789,2439493,1
7789,1473980,5
7789,595778,1
7789,1664010,5
7789,1902838,1
7789,2514777,1
7789,71594,2
7789,2519299,1
7789,491531,5
7789,2256485,2
7789,798296,1
7789,305344,2
7789,1403217,3
7789,447759,5
7789,402266,2
7789,752642,1
7789,2056022,1
7789,2176465,3
7789,1806515,1
7789,2118461,5
7789,387418,2
7789,1114324,4
7789,397212,5
7789,1932594,2
7789,1061195,5
7789,1461435,1
7789,1037245,3
7789,1639792,1
7789,1852040,1
10734,1977959,5
10734,2268573,1
10734,303948,4
10734,1673185,3
10734,1227322,3
10734,786312,4
10734,1509395,4
10734,1927580,3
10734,727242,1
10734,883478,3
10734,235789,4
10734,2329026,4
10734,1314869,3
10734,636262,1
10734,2237185,5
10734,1166912,1
10734,2062350,4
10734,1139570,3
10734,2439493,1
10734,530789,5
10734,238740,4
10734,1110156,4
10734,1028463,3
10734,952156,4
10734,1903324,3
10734,2457095,3
10734,1876520,2
10734,2541385,4
10734,595778,4
10734,184705,3
10734,341649,4
10734,322009,3
10734,1470123,5
10734,1664010,5
10734,1902838,2
10734,1298511,4
10734,1935793,4
10734,71594,3
10734,2291306,5
10734,491531,4
10734,2519299,5
10734,2606799,4
10734,1146000,2
10734,647979,4
10734,2256485,1
10734,716173,5
10734,1299887,5
10734,789014,1
10734,798296,5
10734,682963,4
10734,16272,3
10734,319058,3
10734,305344,5
10734,1403217,3
10734,2150746,4
10734,2315012,4
10734,402266,3
10734,752642,4
10734,2056022,2
10734,1745107,3
10734,2176465,2
10734,1519378,4
10734,2118461,4
10734,2061495,4
10734,387418,2
10734,397212,3
10734,1114324,3
10734,1932594,2
10734,794999,5
10734,958687,4
10734,1061195,5
10734,1663888,5
10734,1461435,4
10734,1037245,3
10734,1639792,4
10734,57633,4
10734,2143500,3
10734,2238060,5
10734,1612901,4
10734,188613,4
10734,1300759,4
11870,2625420,2
11870,2439493,1
11870,1876520,1
11870,1664010,3
11870,1298511,1
11870,2291306,3
11870,2256485,1
11870,789014,1
11870,305344,2
11870,2176465,1
11870,387418,2
11870,1114324,3
11870,1932594,3
11870,1461435,1
11870,1639792,1
11870,2634967,1
9214,2439493,1
9214,1563935,3
9214,1664010,3
9214,305344,2
9214,2118461,3
9214,387418,2
9214,1461435,1
9214,1639792,1
11702,2625420,3
11702,1977959,5
11702,2268573,2
11702,303948,3
11702,1673185,2
11702,786312,3
11702,525356,4
11702,1509395,4
11702,1001129,2
11702,1927580,4
11702,727242,1
11702,883478,5
11702,235789,4
11702,2329026,3
11702,1792741,1
11702,1314869,3
11702,636262,4
11702,2237185,3
11702,2062350,3
11702,2439493,1
11702,530789,5
11702,238740,3
11702,1563935,1
11702,1473980,3
11702,2040859,1
11702,952156,3
11702,1903324,3
11702,2457095,2
11702,2541385,3
11702,184705,3
11702,507603,1
11702,341649,1
11702,322009,4
11702,1470123,1
11702,1664010,5
11702,1902838,3
11702,2291306,4
11702,491531,5
11702,2519299,1
11702,647979,2
11702,716173,5
11702,1299887,5
11702,789014,2
11702,798296,3
11702,682963,4
11702,16272,3
11702,305344,2
11702,1710658,2
11702,1403217,3
11702,2150746,2
11702,2315012,5
11702,402266,4
11702,752642,3
11702,555528,4
11702,2056022,1
11702,1745107,3
11702,1519378,4
11702,1806515,4
11702,2118461,4
11702,2061495,3
11702,387418,1
11702,397212,3
11702,1114324,3
11702,1932594,2
11702,794999,5
11702,958687,4
11702,1061195,2
11702,1663888,5
11702,1037245,5
11702,1639792,3
11702,57633,3
11702,2143500,2
11702,1002509,3
11702,2238060,2
11702,1852040,3
11702,1612901,5
11702,629389,1
11702,188613,2
11702,2634967,3
11702,1300759,3
232,1977959,3
232,2268573,1
232,303948,4
232,1227322,1
232,1509395,5
232,235789,3
232,1792741,3
232,636262,4
232,2237185,3
